customer_id,company_name,industry,company_size,country,plan_id,plan_name,monthly_price,max_users,plan_tier_order,signup_date,signup_year,signup_quarter,signup_month,signup_cohort,days_since_signup,month,revenue_year,revenue_month,revenue_yearmonth,base_revenue,discount,discount_pct,expansion_revenue,has_expansion,subscription_revenue,net_revenue,revenue_segment,rev_per_active_user,usage_based_price_sim,active_users,sessions,login_count,feature_usage,top_feature,seat_utilization_pct,low_usage_flag,tenure_months,tenure_band,renewal_status,is_at_risk,is_churned,churn_date,churn_reason,months_to_churn,size_plan_segment
C1327,Company_C1327,Logistics,Medium,USA,P002,Pro,79,20,2,2021-09-09,2021,Q3,9,2021Q3,996,2023-10-01,2023,10,2023-10,79,5.18,6.56,0.0,0,73.82,73.82,Low,6.71,108,11,67,127,2.6,AI Insights,55.0,0,25,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1327,Company_C1327,Logistics,Medium,USA,P002,Pro,79,20,2,2021-09-09,2021,Q3,9,2021Q3,996,2023-11-01,2023,11,2023-11,79,5.56,7.04,30.98,1,104.42,135.4,Mid,10.44,100,10,71,118,5.6,Automation,50.0,0,26,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1327,Company_C1327,Logistics,Medium,USA,P002,Pro,79,20,2,2021-09-09,2021,Q3,9,2021Q3,996,2023-12-01,2023,12,2023-12,79,4.79,6.06,0.0,0,74.21,74.21,Low,10.6,76,7,21,34,4.2,Data Export,35.0,0,27,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1327,Company_C1327,Logistics,Medium,USA,P002,Pro,79,20,2,2021-09-09,2021,Q3,9,2021Q3,996,2024-01-01,2024,1,2024-01,79,8.86,11.22,0.0,0,70.14,70.14,Low,7.01,100,10,44,109,2.7,Reports,50.0,0,28,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1327,Company_C1327,Logistics,Medium,USA,P002,Pro,79,20,2,2021-09-09,2021,Q3,9,2021Q3,996,2024-02-01,2024,2,2024-02,79,8.91,11.28,0.0,0,70.09,70.09,Low,8.76,84,8,21,44,5.0,Automation,40.0,0,29,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1327,Company_C1327,Logistics,Medium,USA,P002,Pro,79,20,2,2021-09-09,2021,Q3,9,2021Q3,996,2024-03-01,2024,3,2024-03,79,5.47,6.92,0.0,0,73.53,73.53,Low,12.26,68,6,21,42,5.6,Integrations,30.0,0,30,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1327,Company_C1327,Logistics,Medium,USA,P002,Pro,79,20,2,2021-09-09,2021,Q3,9,2021Q3,996,2024-04-01,2024,4,2024-04,79,6.05,7.66,0.0,0,72.95,72.95,Low,8.11,92,9,20,42,3.5,Integrations,45.0,0,31,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1327,Company_C1327,Logistics,Medium,USA,P002,Pro,79,20,2,2021-09-09,2021,Q3,9,2021Q3,996,2024-05-01,2024,5,2024-05,79,4.63,5.86,0.0,0,74.37,74.37,Low,6.76,108,11,26,50,5.2,AI Insights,55.0,0,32,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1327,Company_C1327,Logistics,Medium,USA,P002,Pro,79,20,2,2021-09-09,2021,Q3,9,2021Q3,996,2024-06-01,2024,6,2024-06,79,5.7,7.22,0.0,0,73.3,73.3,Low,9.16,84,8,36,97,2.8,Dashboard,40.0,0,33,25+ months,Active,0,0,,Not Churned,,Medium + Pro
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2022-12-01,2022,12,2022-12,149,28.96,19.44,86.71,1,206.75,293.46,High,5.59,316,37,285,766,4.1,Dashboard,74.0,0,0,0-3 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-01-01,2023,1,2023-01,149,36.4,24.43,96.05,1,208.65,304.7,High,8.02,228,26,197,325,5.4,AI Insights,52.0,0,1,0-3 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-02-01,2023,2,2023-02,149,34.14,22.91,0.0,0,114.86,114.86,Mid,2.67,364,43,350,703,4.3,Dashboard,86.0,0,2,0-3 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-03-01,2023,3,2023-03,149,24.27,16.29,82.69,1,207.42,290.11,High,6.91,260,30,100,168,8.7,Dashboard,60.0,0,3,0-3 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-04-01,2023,4,2023-04,149,26.3,17.65,0.0,0,122.7,122.7,Mid,3.96,268,31,116,307,5.6,Collaboration,62.0,0,4,4-6 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-05-01,2023,5,2023-05,149,29.43,19.75,0.0,0,119.57,119.57,Mid,3.32,308,36,269,563,4.5,Integrations,72.0,0,5,4-6 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-06-01,2023,6,2023-06,149,26.26,17.62,0.0,0,122.74,122.74,Mid,5.11,212,24,117,183,4.2,Dashboard,48.0,0,6,4-6 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-07-01,2023,7,2023-07,149,24.1,16.17,0.0,0,124.9,124.9,Mid,4.63,236,27,166,451,5.8,Collaboration,54.0,0,7,7-12 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-08-01,2023,8,2023-08,149,26.19,17.58,92.65,1,215.46,308.11,High,6.95,268,31,119,195,6.6,Dashboard,62.0,0,8,7-12 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-09-01,2023,9,2023-09,149,26.07,17.5,0.0,0,122.93,122.93,Mid,3.62,292,34,266,620,8.3,Integrations,68.0,0,9,7-12 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-10-01,2023,10,2023-10,149,28.82,19.34,0.0,0,120.18,120.18,Mid,3.25,316,37,237,387,4.0,Automation,74.0,0,10,7-12 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-11-01,2023,11,2023-11,149,29.25,19.63,0.0,0,119.75,119.75,Mid,2.92,348,41,287,562,7.2,API Access,82.0,0,11,7-12 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2023-12-01,2023,12,2023-12,149,29.5,19.8,0.0,0,119.5,119.5,Mid,5.2,204,23,243,369,8.0,AI Insights,46.0,0,12,7-12 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2024-01-01,2024,1,2024-01,149,33.71,22.62,0.0,0,115.29,115.29,Mid,4.12,244,28,128,192,7.0,Dashboard,56.0,0,13,13-24 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2024-02-01,2024,2,2024-02,149,35.08,23.54,0.0,0,113.92,113.92,Mid,2.59,372,44,177,290,4.2,Dashboard,88.0,0,14,13-24 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2024-03-01,2024,3,2024-03,149,26.95,18.09,0.0,0,122.05,122.05,Mid,4.21,252,29,198,389,8.4,Dashboard,58.0,0,15,13-24 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2024-04-01,2024,4,2024-04,149,24.29,16.3,0.0,0,124.71,124.71,Mid,3.2,332,39,338,517,7.7,Reports,78.0,0,16,13-24 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2024-05-01,2024,5,2024-05,149,26.33,17.67,0.0,0,122.67,122.67,Mid,3.5,300,35,245,583,4.4,Reports,70.0,0,17,13-24 months,Active,0,0,,Not Churned,,Enterprise + Business
C1328,Company_C1328,Healthcare,Enterprise,UK,P003,Business,149,50,3,2022-12-12,2022,Q4,12,2022Q4,537,2024-06-01,2024,6,2024-06,149,28.04,18.82,0.0,0,120.96,120.96,Mid,3.9,268,31,159,460,7.7,AI Insights,62.0,0,18,13-24 months,Active,0,0,,Not Churned,,Enterprise + Business
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-02-01,2022,2,2022-02,79,12.71,16.09,0.0,0,66.29,66.29,Low,9.47,76,7,23,48,3.3,Automation,35.0,0,0,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-03-01,2022,3,2022-03,79,6.45,8.16,0.0,0,72.55,72.55,Low,18.14,52,4,9,14,1.8,Reports,20.0,0,1,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-04-01,2022,4,2022-04,79,7.2,9.11,0.0,0,71.8,71.8,Low,11.97,68,6,11,17,1.7,AI Insights,30.0,0,2,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-05-01,2022,5,2022-05,79,7.21,9.13,0.0,0,71.79,71.79,Low,10.26,76,7,10,15,3.3,Dashboard,35.0,0,3,0-3 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-06-01,2022,6,2022-06,79,8.37,10.59,0.0,0,70.63,70.63,Low,11.77,68,6,15,39,3.7,Reports,30.0,0,4,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-07-01,2022,7,2022-07,79,9.44,11.95,0.0,0,69.56,69.56,Low,11.59,68,6,21,35,3.1,Dashboard,30.0,0,5,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-08-01,2022,8,2022-08,79,7.4,9.37,0.0,0,71.6,71.6,Low,11.93,68,6,17,39,3.4,Data Export,30.0,0,6,4-6 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-09-01,2022,9,2022-09,79,8.96,11.34,0.0,0,70.04,70.04,Low,10.01,76,7,21,48,3.0,Automation,35.0,0,7,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-10-01,2022,10,2022-10,79,8.23,10.42,0.0,0,70.77,70.77,Low,17.69,52,4,8,22,1.7,Reports,20.0,0,8,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-11-01,2022,11,2022-11,79,9.23,11.68,0.0,0,69.77,69.77,Low,17.44,52,4,18,40,2.7,Dashboard,20.0,0,9,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2022-12-01,2022,12,2022-12,79,9.02,11.42,0.0,0,69.98,69.98,Low,17.5,52,4,13,36,3.2,API Access,20.0,0,10,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-01-01,2023,1,2023-01,79,11.75,14.87,0.0,0,67.25,67.25,Low,16.81,52,4,18,29,1.6,Automation,20.0,0,11,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-02-01,2023,2,2023-02,79,11.81,14.95,0.0,0,67.19,67.19,Low,13.44,60,5,18,34,1.9,AI Insights,25.0,0,12,7-12 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-03-01,2023,3,2023-03,79,8.71,11.03,0.0,0,70.29,70.29,Low,17.57,52,4,7,19,1.7,API Access,20.0,0,13,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-04-01,2023,4,2023-04,79,8.97,11.35,0.0,0,70.03,70.03,Low,11.67,68,6,15,44,2.9,Reports,30.0,0,14,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-05-01,2023,5,2023-05,79,8.18,10.35,0.0,0,70.82,70.82,Low,10.12,76,7,11,28,3.5,Collaboration,35.0,0,15,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-06-01,2023,6,2023-06,79,8.09,10.24,0.0,0,70.91,70.91,Low,11.82,68,6,25,56,2.2,AI Insights,30.0,0,16,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-07-01,2023,7,2023-07,79,8.48,10.73,0.0,0,70.52,70.52,Low,10.07,76,7,9,24,2.8,AI Insights,35.0,0,17,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-08-01,2023,8,2023-08,79,8.21,10.39,0.0,0,70.79,70.79,Low,10.11,76,7,25,40,3.8,Dashboard,35.0,0,18,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-09-01,2023,9,2023-09,79,8.8,11.14,0.0,0,70.2,70.2,Low,14.04,60,5,12,24,3.7,Automation,25.0,0,19,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-10-01,2023,10,2023-10,79,6.75,8.54,0.0,0,72.25,72.25,Low,18.06,52,4,10,20,2.6,Dashboard,20.0,0,20,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-11-01,2023,11,2023-11,79,7.39,9.35,0.0,0,71.61,71.61,Low,14.32,60,5,20,33,1.8,Dashboard,25.0,0,21,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2023-12-01,2023,12,2023-12,79,8.5,10.76,0.0,0,70.5,70.5,Low,17.62,52,4,11,18,3.3,Dashboard,20.0,0,22,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2024-01-01,2024,1,2024-01,79,13.35,16.9,0.0,0,65.65,65.65,Low,13.13,60,5,15,35,3.4,Integrations,25.0,0,23,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2024-02-01,2024,2,2024-02,79,11.95,15.13,0.0,0,67.05,67.05,Low,13.41,60,5,16,28,3.9,API Access,25.0,0,24,13-24 months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2024-03-01,2024,3,2024-03,79,8.27,10.47,0.0,0,70.73,70.73,Low,14.15,60,5,21,35,2.7,Dashboard,25.0,0,25,25+ months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2024-04-01,2024,4,2024-04,79,6.52,8.25,0.0,0,72.48,72.48,Low,18.12,52,4,15,41,3.7,Dashboard,20.0,0,26,25+ months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2024-05-01,2024,5,2024-05,79,8.31,10.52,0.0,0,70.69,70.69,Low,10.1,76,7,23,56,3.1,Integrations,35.0,0,27,25+ months,Active,0,0,,Not Churned,,Small + Pro
C1329,Company_C1329,E-Commerce,Small,Germany,P002,Pro,79,20,2,2022-02-10,2022,Q1,2,2022Q1,842,2024-06-01,2024,6,2024-06,79,9.27,11.73,0.0,0,69.73,69.73,Low,9.96,76,7,18,40,3.2,Automation,35.0,0,28,25+ months,Active,0,0,,Not Churned,,Small + Pro
C1330,Company_C1330,FinTech,Large,Canada,P003,Business,149,50,3,2024-05-29,2024,Q2,5,2024Q2,3,2024-05-01,2024,5,2024-05,149,24.58,16.5,0.0,0,124.42,124.42,Mid,3.89,276,32,247,441,3.2,Reports,64.0,0,0,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1330,Company_C1330,FinTech,Large,Canada,P003,Business,149,50,3,2024-05-29,2024,Q2,5,2024Q2,3,2024-06-01,2024,6,2024-06,149,20.73,13.91,0.0,0,128.27,128.27,Mid,5.13,220,25,86,205,7.4,Collaboration,50.0,0,1,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1331,Company_C1331,Logistics,Small,Germany,P001,Basic,29,5,1,2024-06-25,2024,Q2,6,2024Q2,-24,2024-06-01,2024,6,2024-06,29,1.83,6.31,0.0,0,27.17,27.17,Low,27.17,28,1,1,2,1.9,Automation,20.0,1,0,0-3 months,Active,0,0,,Not Churned,,Small + Basic
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2021-06-01,2021,6,2021-06,149,26.76,17.96,117.23,1,239.47,356.7,High,11.4,188,21,86,245,5.8,Collaboration,42.0,0,0,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2021-07-01,2021,7,2021-07,149,26.47,17.77,0.0,0,122.53,122.53,Mid,6.13,180,20,49,74,4.4,Data Export,40.0,0,1,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2021-08-01,2021,8,2021-08,149,29.36,19.7,0.0,0,119.64,119.64,Mid,3.23,316,37,180,353,6.7,Collaboration,74.0,0,2,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2021-09-01,2021,9,2021-09,149,28.89,19.39,0.0,0,120.11,120.11,Mid,3.87,268,31,260,431,4.7,Collaboration,62.0,0,3,0-3 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2021-10-01,2021,10,2021-10,149,26.45,17.75,0.0,0,122.55,122.55,Mid,4.38,244,28,215,370,4.9,Integrations,56.0,0,4,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2021-11-01,2021,11,2021-11,149,30.02,20.15,0.0,0,118.98,118.98,Mid,5.95,180,20,154,416,3.4,Reports,40.0,0,5,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2021-12-01,2021,12,2021-12,149,29.43,19.75,88.6,1,208.17,296.77,High,9.91,188,21,153,335,6.1,Dashboard,42.0,0,6,4-6 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-01-01,2022,1,2022-01,149,37.03,24.85,0.0,0,111.97,111.97,Mid,4.15,236,27,141,393,6.9,AI Insights,54.0,0,7,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-02-01,2022,2,2022-02,149,34.0,22.82,0.0,0,115.0,115.0,Mid,3.03,324,38,232,415,5.7,Collaboration,76.0,0,8,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-03-01,2022,3,2022-03,149,28.43,19.08,92.27,1,212.84,305.11,High,7.09,260,30,188,389,5.2,Data Export,60.0,0,9,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-04-01,2022,4,2022-04,149,27.07,18.17,0.0,0,121.93,121.93,Mid,4.35,244,28,150,268,7.8,Automation,56.0,0,10,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-05-01,2022,5,2022-05,149,28.89,19.39,0.0,0,120.11,120.11,Mid,4.14,252,29,83,238,5.4,Dashboard,58.0,0,11,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-06-01,2022,6,2022-06,149,27.34,18.35,0.0,0,121.66,121.66,Mid,4.34,244,28,253,596,4.6,Automation,56.0,0,12,7-12 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-07-01,2022,7,2022-07,149,30.16,20.24,0.0,0,118.84,118.84,Mid,5.17,204,23,118,194,7.3,AI Insights,46.0,0,13,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-08-01,2022,8,2022-08,149,27.66,18.56,0.0,0,121.34,121.34,Mid,3.79,276,32,183,422,6.7,Automation,64.0,0,14,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-09-01,2022,9,2022-09,149,30.89,20.73,0.0,0,118.11,118.11,Mid,4.72,220,25,184,347,7.2,Collaboration,50.0,0,15,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-10-01,2022,10,2022-10,149,27.36,18.36,0.0,0,121.64,121.64,Mid,3.48,300,35,203,414,7.0,Collaboration,70.0,0,16,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-11-01,2022,11,2022-11,149,25.76,17.29,57.66,1,180.9,238.56,High,6.24,252,29,264,412,5.3,Reports,58.0,0,17,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2022-12-01,2022,12,2022-12,149,28.61,19.2,0.0,0,120.39,120.39,Mid,3.34,308,36,224,518,7.8,Collaboration,72.0,0,18,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2023-01-01,2023,1,2023-01,149,33.18,22.27,0.0,0,115.82,115.82,Mid,3.13,316,37,349,802,7.1,API Access,74.0,0,19,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2023-02-01,2023,2,2023-02,149,34.3,23.02,0.0,0,114.7,114.7,Mid,3.82,260,30,199,408,3.3,Reports,60.0,0,20,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2023-03-01,2023,3,2023-03,149,30.9,20.74,0.0,0,118.1,118.1,Mid,3.81,268,31,279,502,5.4,API Access,62.0,0,21,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2023-04-01,2023,4,2023-04,149,30.22,20.28,0.0,0,118.78,118.78,Mid,4.75,220,25,188,366,4.0,Dashboard,50.0,0,22,13-24 months,Active,0,0,,Not Churned,,Large + Business
C1332,Company_C1332,Manufacturing,Large,Australia,P003,Business,149,50,3,2021-06-02,2021,Q2,6,2021Q2,1095,2023-05-01,2023,5,2023-05,149,27.84,18.68,0.0,0,121.16,121.16,Mid,4.85,220,25,172,427,5.8,Reports,50.0,0,23,13-24 months,Active,0,0,,Not Churned,,Large + Business
