customer_id,month,active_users,sessions,login_count,feature_usage,top_feature
C1271,2023-06-01,81,775,1760,6.4,Integrations
C1271,2023-07-01,91,725,1944,7.2,Reports
C1271,2023-08-01,121,464,1193,7.8,Dashboard
C1271,2023-09-01,118,465,1026,6.8,Dashboard
C1271,2023-10-01,109,694,1618,5.9,Automation
C1271,2023-11-01,121,469,746,4.4,API Access
C1271,2023-12-01,124,1015,1912,3.3,Integrations
C1271,2024-01-01,135,438,836,4.7,AI Insights
C1271,2024-02-01,124,514,1422,5.1,API Access
C1271,2024-03-01,82,218,417,7.1,Reports
C1271,2024-04-01,132,1004,2667,6.8,Automation
C1271,2024-05-01,133,804,1330,7.4,Integrations
C1271,2024-06-01,134,481,957,4.4,Integrations
C1272,2023-09-01,4,16,34,2.3,Dashboard
C1272,2023-10-01,4,18,47,3.5,Data Export
C1272,2023-11-01,6,8,22,1.7,Dashboard
C1272,2023-12-01,4,9,21,1.9,Collaboration
C1272,2024-01-01,4,6,16,2.8,Reports
C1272,2024-02-01,5,18,43,3.4,Data Export
C1272,2024-03-01,4,14,38,1.9,API Access
C1272,2024-04-01,7,33,77,2.8,Data Export
C1272,2024-05-01,7,9,14,2.0,Reports
C1272,2024-06-01,7,8,17,3.0,API Access
C1273,2022-08-01,39,269,560,5.4,Reports
C1273,2022-09-01,24,183,493,7.9,API Access
C1273,2022-10-01,26,117,229,5.1,Dashboard
C1273,2022-11-01,36,92,205,6.4,Automation
C1273,2022-12-01,26,99,248,7.3,Integrations
C1273,2023-01-01,32,155,375,3.2,AI Insights
C1273,2023-02-01,38,356,620,6.3,API Access
C1273,2023-03-01,24,83,243,5.6,Dashboard
C1273,2023-04-01,34,201,442,7.8,Dashboard
C1273,2023-05-01,21,192,455,7.6,Data Export
C1273,2023-06-01,34,303,714,6.8,AI Insights
C1273,2023-07-01,21,101,165,4.7,Reports
C1273,2023-08-01,39,196,477,4.4,Automation
C1273,2023-09-01,22,68,122,5.8,Dashboard
C1273,2023-10-01,35,204,502,4.0,Integrations
C1273,2023-11-01,33,84,145,3.6,Data Export
C1273,2023-12-01,39,201,535,6.3,Reports
C1273,2024-01-01,25,65,158,7.2,Integrations
C1273,2024-02-01,22,209,346,4.9,AI Insights
C1273,2024-03-01,27,205,377,4.2,Collaboration
C1273,2024-04-01,25,71,108,3.8,Reports
C1273,2024-05-01,25,114,223,3.6,Reports
C1273,2024-06-01,32,192,539,3.3,Collaboration
C1274,2022-05-01,106,947,1616,3.8,API Access
C1274,2022-06-01,117,1074,1815,3.5,Reports
C1274,2022-07-01,117,805,1992,6.1,AI Insights
C1274,2022-08-01,121,682,1211,5.1,Integrations
C1274,2022-09-01,131,602,960,4.9,Collaboration
C1274,2022-10-01,135,1088,2640,5.0,Dashboard
C1274,2022-11-01,115,609,1112,5.2,Dashboard
C1274,2022-12-01,83,266,441,7.3,API Access
C1274,2023-01-01,83,766,1558,4.1,Dashboard
C1274,2023-02-01,85,745,1998,5.5,Collaboration
C1274,2023-03-01,80,354,599,6.6,Data Export
C1274,2023-04-01,137,561,1445,3.9,AI Insights
C1274,2023-05-01,86,394,716,5.2,Data Export
C1274,2023-06-01,85,806,2102,6.2,Automation
C1274,2023-07-01,104,479,1349,6.0,Dashboard
C1274,2023-08-01,89,600,1374,6.6,Reports
C1274,2023-09-01,85,271,556,5.8,API Access
C1274,2023-10-01,99,280,502,3.8,Automation
C1274,2023-11-01,154,941,1426,5.1,Dashboard
C1274,2023-12-01,112,412,1137,4.8,Integrations
C1274,2024-01-01,137,610,1259,6.0,Reports
C1274,2024-02-01,85,376,928,5.6,Collaboration
C1274,2024-03-01,121,310,765,5.4,Dashboard
C1274,2024-04-01,151,1252,2812,4.4,Reports
C1274,2024-05-01,83,292,651,4.5,Integrations
C1274,2024-06-01,100,438,1272,5.3,Collaboration
C1275,2022-10-01,8,32,50,3.5,AI Insights
C1275,2022-11-01,10,57,95,4.3,Dashboard
C1275,2022-12-01,6,16,35,4.0,Reports
C1275,2023-01-01,10,43,102,4.0,Integrations
C1275,2023-02-01,7,39,85,3.2,Data Export
C1275,2023-03-01,9,47,115,5.4,Data Export
C1275,2023-04-01,6,24,47,3.4,Collaboration
C1275,2023-05-01,10,32,84,4.7,Reports
C1275,2023-06-01,8,34,92,5.0,Automation
C1275,2023-07-01,10,43,93,2.6,Reports
C1275,2023-08-01,9,32,58,6.0,Dashboard
C1275,2023-09-01,7,41,77,2.9,Dashboard
C1275,2023-10-01,8,21,51,4.5,Integrations
C1275,2023-11-01,8,44,83,3.7,Reports
C1275,2023-12-01,9,46,91,5.4,API Access
C1275,2024-01-01,7,32,68,3.0,Automation
C1275,2024-02-01,7,18,50,3.4,API Access
C1275,2024-03-01,6,34,90,2.5,Dashboard
C1275,2024-04-01,7,12,23,4.5,Dashboard
C1275,2024-05-01,6,21,53,5.8,Collaboration
C1275,2024-06-01,6,19,41,2.6,API Access
C1276,2022-05-01,2,8,16,2.6,Reports
C1276,2022-06-01,1,2,4,3.8,Collaboration
C1276,2022-07-01,2,12,19,5.0,API Access
C1276,2022-08-01,2,7,16,5.7,Dashboard
C1276,2022-09-01,2,14,40,4.3,Reports
C1276,2022-10-01,2,5,9,5.7,Dashboard
C1276,2022-11-01,2,3,4,5.6,Dashboard
C1276,2022-12-01,2,7,14,2.5,Dashboard
C1276,2023-01-01,2,5,14,2.7,Reports
C1276,2023-02-01,2,12,23,4.6,API Access
C1276,2023-03-01,2,13,27,3.6,API Access
C1276,2023-04-01,1,6,15,3.2,Collaboration
C1276,2023-05-01,1,4,6,3.4,Dashboard
C1276,2023-06-01,2,13,28,3.0,Integrations
C1276,2023-07-01,1,6,14,3.6,Integrations
C1276,2023-08-01,1,3,8,3.0,AI Insights
C1276,2023-09-01,1,4,8,5.6,Automation
C1276,2023-10-01,2,9,26,5.7,AI Insights
C1276,2023-11-01,2,4,6,3.1,Automation
C1276,2023-12-01,1,6,10,3.1,Reports
C1276,2024-01-01,2,5,9,4.2,Dashboard
C1276,2024-02-01,1,4,6,4.8,Automation
C1276,2024-03-01,1,4,9,4.4,API Access
C1276,2024-04-01,1,2,5,3.0,Dashboard
C1276,2024-05-01,2,7,17,2.9,Integrations
C1276,2024-06-01,1,4,8,2.9,Collaboration
C1277,2023-05-01,1,2,5,3.1,AI Insights
C1277,2023-06-01,1,2,4,1.7,Data Export
C1277,2023-07-01,1,3,7,4.0,Reports
C1277,2023-08-01,1,3,7,2.2,API Access
C1277,2023-09-01,1,1,2,2.7,Collaboration
C1277,2023-10-01,1,1,2,3.6,Dashboard
C1277,2023-11-01,1,4,11,2.3,Automation
C1277,2023-12-01,1,4,10,1.6,Integrations
C1277,2024-01-01,1,2,3,3.0,Dashboard
C1277,2024-02-01,1,3,7,2.0,Dashboard
C1277,2024-03-01,1,3,7,1.8,API Access
C1277,2024-04-01,1,1,2,2.0,API Access
C1277,2024-05-01,1,3,6,2.3,Dashboard
C1277,2024-06-01,1,4,9,3.8,Reports
C1278,2021-09-01,1,4,7,5.5,Data Export
C1278,2021-10-01,2,8,16,4.1,Dashboard
C1278,2021-11-01,1,6,12,4.3,Collaboration
C1278,2021-12-01,2,13,28,2.5,Integrations
C1278,2022-01-01,1,7,13,4.2,AI Insights
C1278,2022-02-01,2,8,14,5.5,Dashboard
C1278,2022-03-01,2,9,25,3.9,API Access
C1278,2022-04-01,2,3,8,4.1,Reports
C1278,2022-05-01,2,4,6,5.3,API Access
C1278,2022-06-01,2,10,25,4.8,Dashboard
C1278,2022-07-01,2,3,5,2.5,Collaboration
C1278,2022-08-01,2,4,6,2.8,Collaboration
C1278,2022-09-01,1,6,13,4.4,Integrations
C1278,2022-10-01,2,11,32,4.9,Automation
C1278,2022-11-01,2,7,12,5.4,AI Insights
C1278,2022-12-01,1,3,7,3.3,API Access
C1278,2023-01-01,2,14,25,5.1,Dashboard
C1278,2023-02-01,2,12,27,5.2,Automation
C1278,2023-03-01,2,9,22,4.8,Data Export
C1278,2023-04-01,2,3,8,5.3,Dashboard
C1278,2023-05-01,2,11,20,4.6,Reports
C1278,2023-06-01,2,8,23,5.2,Reports
C1278,2023-07-01,1,4,9,2.9,API Access
C1278,2023-08-01,2,11,28,4.1,Dashboard
C1278,2023-09-01,1,6,17,3.3,Reports
C1278,2023-10-01,2,7,19,3.1,Collaboration
C1278,2023-11-01,2,13,24,2.7,AI Insights
C1278,2023-12-01,2,12,35,5.2,API Access
C1278,2024-01-01,2,5,14,5.4,Collaboration
C1278,2024-02-01,2,6,14,3.9,AI Insights
C1278,2024-03-01,2,13,35,3.6,Dashboard
C1278,2024-04-01,2,7,13,5.9,Dashboard
C1278,2024-05-01,2,9,16,5.6,Automation
C1278,2024-06-01,2,5,11,4.5,Dashboard
C1279,2023-09-01,28,166,479,8.2,AI Insights
C1279,2023-10-01,43,266,676,8.2,Reports
C1279,2023-11-01,42,134,277,8.4,Collaboration
C1279,2023-12-01,37,207,503,8.7,Integrations
C1279,2024-01-01,43,324,971,5.8,API Access
C1279,2024-02-01,23,96,172,5.1,Reports
C1279,2024-03-01,38,346,699,4.2,Reports
C1279,2024-04-01,32,87,165,8.4,Reports
C1279,2024-05-01,25,190,527,4.4,Dashboard
C1279,2024-06-01,33,214,408,8.5,Dashboard
C1280,2023-03-01,1,4,10,1.9,Automation
C1280,2023-04-01,1,4,11,2.1,Integrations
C1280,2023-05-01,1,4,10,1.7,Reports
C1280,2023-06-01,1,1,1,1.7,Dashboard
C1280,2023-07-01,1,3,7,2.4,Integrations
C1280,2023-08-01,1,1,1,2.3,Reports
C1280,2023-09-01,1,1,1,3.2,AI Insights
C1280,2023-10-01,1,3,8,1.8,API Access
C1280,2023-11-01,1,3,7,1.8,Data Export
C1280,2023-12-01,1,4,10,2.2,Automation
C1280,2024-01-01,1,4,11,2.1,Data Export
C1280,2024-02-01,1,4,6,2.3,API Access
C1280,2024-03-01,1,3,5,3.2,Dashboard
C1280,2024-04-01,1,1,2,3.0,AI Insights
C1280,2024-05-01,1,3,4,3.8,Data Export
C1280,2024-06-01,1,1,2,3.0,Automation
C1281,2023-05-01,1,3,7,3.9,API Access
C1281,2023-06-01,1,4,9,2.1,Data Export
C1281,2023-07-01,1,3,6,2.1,Data Export
C1281,2023-08-01,1,1,1,2.7,Reports
C1281,2023-09-01,1,2,4,1.6,Reports
C1281,2023-10-01,1,3,6,3.2,Automation
C1281,2023-11-01,1,2,3,3.3,API Access
C1281,2023-12-01,1,3,8,3.9,Collaboration
C1281,2024-01-01,1,2,4,3.4,Reports
C1281,2024-02-01,1,3,7,2.7,Data Export
C1281,2024-03-01,1,4,11,2.3,Integrations
C1281,2024-04-01,1,1,2,3.9,Automation
C1281,2024-05-01,1,3,8,2.7,AI Insights
C1281,2024-06-01,1,2,3,3.9,Dashboard
C1282,2023-02-01,7,11,30,3.1,Reports
C1282,2023-03-01,7,19,38,3.5,Reports
C1282,2023-04-01,7,19,36,2.2,Collaboration
C1282,2023-05-01,7,15,27,3.7,Dashboard
C1282,2023-06-01,5,12,24,2.6,Integrations
C1282,2023-07-01,4,9,16,2.5,Automation
C1282,2023-08-01,4,9,16,3.2,Dashboard
C1282,2023-09-01,6,21,36,3.4,Dashboard
C1282,2023-10-01,4,7,16,3.6,API Access
C1282,2023-11-01,3,8,15,2.7,Integrations
C1282,2023-12-01,3,3,7,1.8,API Access
C1283,2022-01-01,7,18,40,2.8,API Access
C1283,2022-02-01,7,22,37,3.3,Automation
C1283,2022-03-01,5,14,29,2.6,Dashboard
C1283,2022-04-01,5,7,19,3.9,API Access
C1283,2022-05-01,7,32,64,3.4,Reports
C1283,2022-06-01,4,8,16,1.7,Automation
C1283,2022-07-01,6,14,37,1.9,Reports
C1283,2022-08-01,5,20,31,3.0,API Access
C1283,2022-09-01,4,9,22,2.3,API Access
C1283,2022-10-01,4,16,38,3.8,Dashboard
C1283,2022-11-01,7,26,49,3.8,Reports
C1283,2022-12-01,5,21,59,3.0,API Access
C1283,2023-01-01,5,11,18,3.9,Reports
C1283,2023-02-01,5,11,32,2.5,AI Insights
C1283,2023-03-01,6,20,43,3.8,Dashboard
C1283,2023-04-01,5,22,47,3.8,Collaboration
C1283,2023-05-01,4,18,48,3.2,API Access
C1283,2023-06-01,7,20,32,3.1,Integrations
C1283,2023-07-01,5,17,45,3.9,Dashboard
C1283,2023-08-01,7,8,14,3.5,Reports
C1283,2023-09-01,7,18,36,1.7,Dashboard
C1283,2023-10-01,6,17,38,3.0,Dashboard
C1283,2023-11-01,6,24,39,3.3,Automation
C1283,2023-12-01,4,13,26,1.8,AI Insights
C1283,2024-01-01,5,10,25,3.6,Dashboard
C1283,2024-02-01,6,22,65,2.4,Reports
C1283,2024-03-01,6,22,33,3.1,Data Export
C1283,2024-04-01,5,18,34,2.5,Integrations
C1283,2024-05-01,5,20,36,2.1,Data Export
C1283,2024-06-01,7,29,67,3.7,Collaboration
C1284,2022-09-01,1,2,4,1.7,AI Insights
C1284,2022-10-01,1,4,9,2.3,Reports
C1284,2022-11-01,1,4,8,3.5,Reports
C1284,2022-12-01,1,2,4,2.1,Automation
C1284,2023-01-01,1,4,7,3.8,Data Export
C1284,2023-02-01,1,3,7,2.1,Reports
C1284,2023-03-01,1,2,5,3.1,Data Export
C1284,2023-04-01,1,4,8,2.9,Collaboration
C1284,2023-05-01,1,1,2,2.0,Collaboration
C1284,2023-06-01,1,4,9,3.0,Data Export
C1284,2023-07-01,1,4,8,3.1,Integrations
C1284,2023-08-01,1,3,8,2.9,Data Export
C1284,2023-09-01,1,4,7,2.9,Reports
C1284,2023-10-01,1,3,6,1.6,Automation
C1284,2023-11-01,1,3,6,3.1,Reports
C1284,2023-12-01,1,2,3,1.8,Dashboard
C1284,2024-01-01,1,1,1,3.5,Automation
C1284,2024-02-01,1,2,5,3.3,Dashboard
C1284,2024-03-01,1,3,5,3.3,Data Export
C1284,2024-04-01,1,2,4,2.4,Dashboard
C1284,2024-05-01,1,3,7,1.7,Dashboard
C1284,2024-06-01,1,3,5,3.7,Automation
C1285,2024-03-01,24,73,213,5.2,Collaboration
C1285,2024-04-01,16,61,157,3.2,Reports
C1285,2024-05-01,22,92,271,3.6,Reports
C1285,2024-06-01,26,122,192,3.0,Reports
C1286,2021-07-01,1,3,7,2.0,Data Export
C1286,2021-08-01,1,2,3,2.0,Dashboard
C1286,2021-09-01,1,1,2,3.9,Automation
C1286,2021-10-01,1,2,3,3.5,Integrations
C1286,2021-11-01,1,3,4,2.3,Reports
C1286,2021-12-01,1,4,9,3.9,Dashboard
C1286,2022-01-01,1,1,1,3.2,API Access
C1286,2022-02-01,1,1,2,2.2,Collaboration
C1286,2022-03-01,1,4,7,1.8,Data Export
C1286,2022-04-01,1,1,1,3.3,Reports
C1286,2022-05-01,1,3,4,4.0,Data Export
C1286,2022-06-01,1,2,4,3.6,API Access
C1286,2022-07-01,1,4,6,2.6,API Access
C1286,2022-08-01,1,2,4,3.4,Data Export
C1286,2022-09-01,1,1,1,2.0,Reports
C1286,2022-10-01,1,2,5,3.1,Dashboard
C1286,2022-11-01,1,2,4,1.8,Reports
C1286,2022-12-01,1,3,7,2.9,Automation
C1286,2023-01-01,1,4,11,2.6,Dashboard
C1286,2023-02-01,1,3,7,3.6,Dashboard
C1286,2023-03-01,1,3,8,1.8,Reports
C1286,2023-04-01,1,1,2,3.3,AI Insights
C1286,2023-05-01,1,3,8,1.4,Data Export
C1286,2023-06-01,1,1,2,1.3,Reports
C1287,2021-11-01,29,156,317,6.4,Automation
C1287,2021-12-01,29,70,117,5.2,Reports
C1287,2022-01-01,36,189,453,6.9,API Access
C1287,2022-02-01,25,120,197,6.0,Dashboard
C1287,2022-03-01,32,278,768,5.2,API Access
C1287,2022-04-01,26,93,176,7.8,API Access
C1287,2022-05-01,27,229,530,7.0,Reports
C1287,2022-06-01,27,227,576,6.2,Reports
C1287,2022-07-01,34,282,500,5.0,AI Insights
C1287,2022-08-01,22,75,164,3.2,Collaboration
C1287,2022-09-01,32,83,201,4.1,Dashboard
C1287,2022-10-01,23,183,336,3.3,Integrations
C1287,2022-11-01,33,146,372,5.0,Data Export
C1287,2022-12-01,36,319,659,4.8,AI Insights
C1287,2023-01-01,37,167,366,6.0,API Access
C1287,2023-02-01,21,151,256,6.1,Reports
C1287,2023-03-01,27,221,529,6.7,Integrations
C1287,2023-04-01,24,166,464,4.8,Collaboration
C1287,2023-05-01,25,169,465,6.5,Collaboration
C1287,2023-06-01,21,139,254,4.9,AI Insights
C1287,2023-07-01,32,240,411,5.8,API Access
C1287,2023-08-01,33,98,292,5.9,Dashboard
C1287,2023-09-01,30,179,349,6.0,Reports
C1287,2023-10-01,21,62,176,5.2,Reports
C1287,2023-11-01,37,239,577,3.7,Collaboration
C1287,2023-12-01,26,62,155,6.8,Automation
C1287,2024-01-01,27,229,555,5.4,Automation
C1287,2024-02-01,25,65,166,6.2,Reports
C1287,2024-03-01,30,128,321,4.6,Automation
C1287,2024-04-01,25,76,195,4.0,Automation
C1287,2024-05-01,38,313,880,4.1,Automation
C1287,2024-06-01,38,178,419,7.2,Integrations
C1288,2022-08-01,1,2,5,2.3,Reports
C1288,2022-09-01,1,3,7,2.7,Collaboration
C1288,2022-10-01,1,4,11,3.7,Collaboration
C1288,2022-11-01,1,2,5,4.0,Automation
C1288,2022-12-01,1,3,7,1.9,AI Insights
C1288,2023-01-01,1,1,2,3.5,Integrations
C1288,2023-02-01,1,3,8,3.5,Integrations
C1288,2023-03-01,1,4,8,3.4,Automation
C1288,2023-04-01,1,4,11,2.6,Collaboration
C1288,2023-05-01,1,2,4,3.2,Reports
C1288,2023-06-01,1,4,11,3.1,API Access
C1288,2023-07-01,1,1,2,2.4,Dashboard
C1288,2023-08-01,1,4,10,2.2,Data Export
C1288,2023-09-01,1,2,3,3.9,API Access
C1288,2023-10-01,1,3,8,2.9,Data Export
C1288,2023-11-01,1,1,2,3.0,Integrations
C1288,2023-12-01,1,3,4,3.4,AI Insights
C1288,2024-01-01,1,3,8,1.9,Integrations
C1288,2024-02-01,1,3,8,3.2,Dashboard
C1288,2024-03-01,1,4,9,3.7,Data Export
C1288,2024-04-01,1,1,1,2.3,Automation
C1288,2024-05-01,1,3,8,3.4,Dashboard
C1288,2024-06-01,1,3,6,2.2,Integrations
C1289,2024-06-01,1,3,4,2.8,Dashboard
C1290,2023-04-01,10,27,70,5.4,Data Export
C1290,2023-05-01,7,14,26,3.5,Collaboration
C1290,2023-06-01,7,24,57,4.3,Collaboration
C1290,2023-07-01,9,36,67,3.7,Dashboard
C1290,2023-08-01,10,61,180,4.8,Reports
C1290,2023-09-01,9,17,43,5.5,Dashboard
C1290,2023-10-01,7,17,45,4.2,AI Insights
C1290,2023-11-01,9,54,148,5.9,Collaboration
C1290,2023-12-01,10,30,67,3.4,Reports
C1290,2024-01-01,7,46,73,3.6,Automation
C1290,2024-02-01,9,32,86,2.7,Reports
C1290,2024-03-01,7,25,41,3.9,Dashboard
C1290,2024-04-01,6,13,36,5.5,Automation
C1290,2024-05-01,11,48,102,3.7,Reports
C1290,2024-06-01,7,16,46,2.4,Dashboard
C1291,2024-02-01,17,77,224,5.4,Reports
C1291,2024-03-01,21,125,258,3.4,Automation
C1291,2024-04-01,20,124,258,5.4,Dashboard
C1291,2024-05-01,26,81,209,2.6,Collaboration
C1291,2024-06-01,16,52,150,3.8,Data Export
C1292,2023-05-01,11,72,170,2.5,Dashboard
C1292,2023-06-01,9,57,130,4.2,Integrations
C1292,2023-07-01,9,33,82,5.0,Reports
C1292,2023-08-01,9,23,44,5.4,Automation
C1292,2023-09-01,10,33,61,5.4,Data Export
C1292,2023-10-01,10,42,85,3.2,Reports
C1292,2023-11-01,6,19,39,2.8,Reports
C1292,2023-12-01,7,28,75,4.1,Integrations
C1292,2024-01-01,10,57,99,2.9,Collaboration
C1292,2024-02-01,10,46,124,3.5,Reports
C1292,2024-03-01,6,28,51,2.5,Reports
C1292,2024-04-01,6,40,77,2.7,Data Export
C1292,2024-05-01,6,35,89,4.6,API Access
C1292,2024-06-01,7,20,36,4.1,Collaboration
C1293,2022-08-01,1,3,6,1.9,Reports
C1293,2022-09-01,1,1,1,4.0,Data Export
C1293,2022-10-01,1,1,1,2.9,Reports
C1293,2022-11-01,1,1,2,2.0,Data Export
C1293,2022-12-01,1,4,6,2.3,Dashboard
C1293,2023-01-01,1,1,2,3.9,Dashboard
C1293,2023-02-01,1,1,2,3.8,Integrations
C1293,2023-03-01,1,4,11,2.1,Data Export
C1293,2023-04-01,1,4,9,3.8,Dashboard
C1293,2023-05-01,1,2,5,2.9,Collaboration
C1293,2023-06-01,1,2,3,3.9,Integrations
C1293,2023-07-01,1,4,10,3.7,AI Insights
C1293,2023-08-01,1,2,4,3.3,Integrations
C1293,2023-09-01,1,3,6,3.8,Collaboration
C1293,2023-10-01,1,2,4,2.8,Collaboration
C1293,2023-11-01,1,2,5,1.6,Reports
C1293,2023-12-01,1,4,10,3.7,Reports
C1293,2024-01-01,1,2,3,3.0,API Access
C1293,2024-02-01,1,3,5,1.6,Dashboard
C1293,2024-03-01,1,3,8,2.0,Dashboard
C1293,2024-04-01,1,4,11,3.6,Dashboard
C1293,2024-05-01,1,3,7,3.9,API Access
C1293,2024-06-01,1,1,1,3.2,Dashboard
C1294,2021-06-01,30,244,548,7.8,Reports
C1294,2021-07-01,29,119,280,3.3,API Access
C1294,2021-08-01,37,111,317,5.0,Automation
C1294,2021-09-01,30,199,577,7.9,Dashboard
C1294,2021-10-01,26,83,247,7.2,Automation
C1294,2021-11-01,29,103,197,6.3,Reports
C1294,2021-12-01,39,217,511,6.2,Dashboard
C1294,2022-01-01,22,196,355,3.6,AI Insights
C1294,2022-02-01,29,175,356,5.2,Reports
C1294,2022-03-01,38,345,972,3.4,Reports
C1294,2022-04-01,25,63,108,5.3,Dashboard
C1294,2022-05-01,33,109,179,3.9,Collaboration
C1294,2022-06-01,27,69,106,4.2,Collaboration
C1294,2022-07-01,35,171,477,4.3,AI Insights
C1294,2022-08-01,39,372,690,4.5,Collaboration
C1294,2022-09-01,39,323,528,6.5,Reports
C1294,2022-10-01,38,228,638,4.3,Dashboard
C1294,2022-11-01,23,84,227,5.8,Dashboard
C1294,2022-12-01,23,196,579,4.8,Dashboard
C1294,2023-01-01,22,157,455,6.8,Reports
C1294,2023-02-01,35,105,181,3.9,API Access
C1294,2023-03-01,27,139,303,4.6,AI Insights
C1294,2023-04-01,23,113,315,3.9,Dashboard
C1294,2023-05-01,25,220,459,7.8,AI Insights
C1294,2023-06-01,33,196,359,3.6,Automation
C1294,2023-07-01,25,123,294,7.2,Reports
C1294,2023-08-01,26,128,335,7.3,Reports
C1294,2023-09-01,36,139,241,7.9,API Access
C1294,2023-10-01,29,149,412,4.0,Data Export
C1294,2023-11-01,29,85,166,5.3,Dashboard
C1294,2023-12-01,36,344,689,4.0,Dashboard
C1294,2024-01-01,34,123,192,6.1,API Access
C1294,2024-02-01,39,134,259,5.4,Dashboard
C1294,2024-03-01,25,146,354,7.7,Automation
C1294,2024-04-01,27,199,354,7.3,Collaboration
C1294,2024-05-01,32,287,526,3.7,Dashboard
C1294,2024-06-01,26,220,407,7.4,Automation
C1295,2023-11-01,9,27,71,6.3,Data Export
C1295,2023-12-01,10,82,154,3.6,Dashboard
C1295,2024-01-01,13,51,125,6.1,Collaboration
C1295,2024-02-01,13,70,162,5.7,Integrations
C1295,2024-03-01,10,75,154,4.9,Integrations
C1295,2024-04-01,15,60,113,4.5,Integrations
C1295,2024-05-01,10,68,160,6.9,AI Insights
C1295,2024-06-01,10,49,94,4.0,Integrations
C1296,2023-10-01,15,114,316,4.2,Integrations
C1296,2023-11-01,12,51,115,5.4,API Access
C1296,2023-12-01,9,29,78,5.2,API Access
C1296,2024-01-01,7,30,85,2.8,Dashboard
C1297,2021-06-01,1,1,2,2.4,Dashboard
C1297,2021-07-01,1,4,9,3.5,Collaboration
C1297,2021-08-01,1,1,2,3.7,Data Export
C1297,2021-09-01,1,4,10,2.6,Dashboard
C1297,2021-10-01,1,3,7,2.7,Dashboard
C1297,2021-11-01,1,1,2,3.3,AI Insights
C1297,2021-12-01,1,4,11,3.1,Dashboard
C1297,2022-01-01,1,3,8,2.4,Dashboard
C1297,2022-02-01,1,1,2,2.2,Dashboard
C1297,2022-03-01,1,1,1,3.5,Reports
C1297,2022-04-01,1,3,6,3.3,Collaboration
C1297,2022-05-01,1,1,1,2.6,Reports
C1297,2022-06-01,1,2,5,2.1,AI Insights
C1297,2022-07-01,1,3,8,2.2,Dashboard
C1297,2022-08-01,1,1,1,1.7,Reports
C1297,2022-09-01,1,1,2,2.9,API Access
C1297,2022-10-01,1,1,2,3.5,Reports
C1297,2022-11-01,1,3,8,3.5,Collaboration
C1297,2022-12-01,1,3,6,2.6,Dashboard
C1297,2023-01-01,1,4,9,3.8,Collaboration
C1297,2023-02-01,1,1,2,2.7,Dashboard
C1297,2023-03-01,1,2,5,3.5,API Access
C1297,2023-04-01,1,3,6,1.6,Data Export
C1297,2023-05-01,1,4,6,2.8,Collaboration
C1297,2023-06-01,1,4,10,1.9,Dashboard
C1297,2023-07-01,1,3,5,3.9,Automation
C1297,2023-08-01,1,4,6,3.8,Collaboration
C1297,2023-09-01,1,4,11,3.4,Integrations
C1297,2023-10-01,1,3,5,3.5,Data Export
C1297,2023-11-01,1,3,6,1.8,Collaboration
C1297,2023-12-01,1,3,4,3.5,Data Export
C1297,2024-01-01,1,2,3,2.0,Dashboard
C1297,2024-02-01,1,2,5,3.8,Data Export
C1297,2024-03-01,1,3,6,2.6,Dashboard
C1297,2024-04-01,1,4,6,3.5,Collaboration
C1297,2024-05-01,1,2,5,2.5,Reports
C1297,2024-06-01,1,3,8,2.0,AI Insights
C1298,2024-04-01,27,145,389,5.7,Collaboration
C1298,2024-05-01,18,83,165,4.1,Reports
C1298,2024-06-01,27,96,285,3.0,Dashboard
C1299,2023-04-01,10,79,168,4.4,Reports
C1299,2023-05-01,9,64,156,4.6,API Access
C1299,2023-06-01,15,127,373,3.9,Dashboard
C1299,2023-07-01,11,81,196,6.3,Dashboard
C1299,2023-08-01,8,49,106,7.2,Collaboration
C1299,2023-09-01,11,50,141,4.1,AI Insights
C1299,2023-10-01,12,71,127,3.5,Data Export
C1299,2023-11-01,15,102,188,6.6,Data Export
C1299,2023-12-01,11,95,250,5.3,Integrations
C1299,2024-01-01,8,28,75,6.1,API Access
C1299,2024-02-01,13,110,263,7.6,Automation
C1299,2024-03-01,10,75,126,5.2,Collaboration
C1299,2024-04-01,12,103,307,7.9,Automation
C1299,2024-05-01,14,107,306,4.9,API Access
C1299,2024-06-01,15,62,168,6.2,Dashboard
C1300,2023-04-01,1,1,2,3.0,Automation
C1300,2023-05-01,1,4,8,2.1,Data Export
C1300,2023-06-01,1,4,10,2.6,Reports
C1300,2023-07-01,1,3,5,2.8,Reports
C1300,2023-08-01,1,4,11,3.3,Reports
C1300,2023-09-01,1,1,2,1.7,Dashboard
C1300,2023-10-01,1,4,7,2.6,AI Insights
C1300,2023-11-01,1,3,6,3.8,Integrations
C1300,2023-12-01,1,4,7,4.0,Reports
C1300,2024-01-01,1,3,5,2.5,Integrations
C1300,2024-02-01,1,1,2,3.0,AI Insights
C1300,2024-03-01,1,2,4,2.5,Automation
C1300,2024-04-01,1,3,8,3.9,Collaboration
C1300,2024-05-01,1,1,1,3.5,API Access
C1300,2024-06-01,1,4,6,2.5,API Access
C1301,2023-06-01,157,489,961,3.6,Data Export
C1301,2023-07-01,108,859,1427,5.0,Dashboard
C1301,2023-08-01,85,352,672,5.8,Dashboard
C1301,2023-09-01,123,1070,3080,4.8,Integrations
C1301,2023-10-01,85,327,784,7.4,Reports
C1301,2023-11-01,109,606,1583,6.8,AI Insights
