customer_id,plan_id,month,base_revenue,discount,expansion_revenue,subscription_revenue,tenure_months,renewal_status
C1225,P002,2022-04-01,79,5.34,0.0,73.66,4,Active
C1225,P002,2022-05-01,79,3.02,0.0,75.98,5,Active
C1225,P002,2022-06-01,79,4.6,0.0,74.4,6,Active
C1225,P002,2022-07-01,79,4.94,0.0,74.06,7,Active
C1225,P002,2022-08-01,79,5.21,0.0,73.79,8,Active
C1225,P002,2022-09-01,79,5.08,0.0,73.92,9,Active
C1225,P002,2022-10-01,79,3.77,0.0,75.23,10,Active
C1225,P002,2022-11-01,79,3.33,0.0,75.67,11,Active
C1225,P002,2022-12-01,79,3.53,0.0,75.47,12,Active
C1225,P002,2023-01-01,79,8.06,0.0,70.94,13,Active
C1225,P002,2023-02-01,79,9.07,0.0,69.93,14,Active
C1225,P002,2023-03-01,79,3.14,0.0,75.86,15,Active
C1225,P002,2023-04-01,79,5.19,0.0,73.81,16,Active
C1225,P002,2023-05-01,79,3.38,0.0,75.62,17,Active
C1225,P002,2023-06-01,79,4.08,0.0,74.92,18,Active
C1225,P002,2023-07-01,79,2.7,0.0,76.3,19,Active
C1225,P002,2023-08-01,79,3.47,0.0,75.53,20,Active
C1225,P002,2023-09-01,79,3.67,0.0,75.33,21,Active
C1225,P002,2023-10-01,79,5.37,0.0,73.63,22,Active
C1225,P002,2023-11-01,79,3.91,0.0,75.09,23,Active
C1225,P002,2023-12-01,79,2.62,0.0,76.38,24,Active
C1225,P002,2024-01-01,79,9.2,0.0,69.8,25,Active
C1225,P002,2024-02-01,79,8.98,0.0,70.02,26,Active
C1225,P002,2024-03-01,79,4.02,0.0,74.98,27,Active
C1225,P002,2024-04-01,79,3.33,0.0,75.67,28,Active
C1225,P002,2024-05-01,79,4.12,0.0,74.88,29,Active
C1225,P002,2024-06-01,79,2.76,0.0,76.24,30,Active
C1226,P002,2021-12-01,79,10.19,0.0,68.81,0,Active
C1226,P002,2022-01-01,79,11.96,0.0,67.04,1,Active
C1226,P002,2022-02-01,79,13.24,0.0,65.76,2,Active
C1226,P002,2022-03-01,79,10.91,43.45,111.54,3,Active
C1226,P002,2022-04-01,79,8.75,0.0,70.25,4,Active
C1226,P002,2022-05-01,79,8.85,0.0,70.15,5,Active
C1226,P002,2022-06-01,79,8.09,0.0,70.91,6,Active
C1226,P002,2022-07-01,79,9.11,25.3,95.19,7,Active
C1226,P002,2022-08-01,79,9.3,0.0,69.7,8,Active
C1226,P002,2022-09-01,79,9.1,0.0,69.9,9,Active
C1226,P002,2022-10-01,79,9.58,0.0,69.42,10,Active
C1226,P002,2022-11-01,79,8.0,0.0,71.0,11,Active
C1226,P002,2022-12-01,79,10.86,0.0,68.14,12,Active
C1226,P002,2023-01-01,79,14.23,0.0,64.77,13,Active
C1226,P002,2023-02-01,79,14.47,0.0,64.53,14,Active
C1226,P002,2023-03-01,79,10.28,0.0,68.72,15,Active
C1226,P002,2023-04-01,79,7.99,0.0,71.01,16,Active
C1226,P002,2023-05-01,79,9.86,0.0,69.14,17,Active
C1226,P002,2023-06-01,79,10.37,0.0,68.63,18,Active
C1226,P002,2023-07-01,79,10.28,0.0,68.72,19,Active
C1226,P002,2023-08-01,79,9.65,0.0,69.35,20,Active
C1226,P002,2023-09-01,79,10.85,0.0,68.15,21,Active
C1226,P002,2023-10-01,79,11.03,0.0,67.97,22,Active
C1226,P002,2023-11-01,79,9.24,0.0,69.76,23,Active
C1226,P002,2023-12-01,79,10.33,0.0,68.67,24,Active
C1226,P002,2024-01-01,79,14.88,0.0,64.12,25,Active
C1226,P002,2024-02-01,79,14.99,0.0,64.01,26,Active
C1226,P002,2024-03-01,79,10.77,0.0,68.23,27,Active
C1226,P002,2024-04-01,79,10.06,0.0,68.94,28,Active
C1226,P002,2024-05-01,79,11.06,0.0,67.94,29,Active
C1226,P002,2024-06-01,79,8.83,0.0,70.17,30,Active
C1227,P003,2021-07-01,149,7.68,0.0,141.32,0,Active
C1227,P003,2021-08-01,149,9.05,0.0,139.95,1,Active
C1227,P003,2021-09-01,149,11.34,0.0,137.66,2,Active
C1227,P003,2021-10-01,149,7.52,0.0,141.48,3,Active
C1227,P003,2021-11-01,149,11.39,0.0,137.61,4,Active
C1227,P003,2021-12-01,149,12.5,0.0,136.5,5,Active
C1227,P003,2022-01-01,149,15.0,11.48,145.48,6,Active
C1227,P003,2022-02-01,149,17.04,0.0,131.96,7,Active
C1227,P003,2022-03-01,149,10.77,0.0,138.23,8,Active
C1227,P003,2022-04-01,149,10.9,45.88,183.98,9,Active
C1227,P003,2022-05-01,149,10.74,0.0,138.26,10,Active
C1227,P003,2022-06-01,149,10.08,0.0,138.92,11,Active
C1227,P003,2022-07-01,149,12.14,0.0,136.86,12,Active
C1227,P003,2022-08-01,149,10.4,0.0,138.6,13,Active
C1227,P003,2022-09-01,149,8.49,0.0,140.51,14,Active
C1227,P003,2022-10-01,149,11.36,0.0,137.64,15,Active
C1227,P003,2022-11-01,149,11.35,0.0,137.65,16,Active
C1227,P003,2022-12-01,149,10.47,0.0,138.53,17,Active
C1227,P003,2023-01-01,149,16.79,0.0,132.21,18,Active
C1227,P003,2023-02-01,149,16.26,0.0,132.74,19,Active
C1227,P003,2023-03-01,149,13.36,0.0,135.64,20,Active
C1227,P003,2023-04-01,149,7.55,0.0,141.45,21,Active
C1227,P003,2023-05-01,149,12.51,0.0,136.49,22,Active
C1227,P003,2023-06-01,149,7.72,0.0,141.28,23,Active
C1227,P003,2023-07-01,149,8.1,0.0,140.9,24,Active
C1227,P003,2023-08-01,149,8.12,18.16,159.04,25,Active
C1227,P003,2023-09-01,149,10.85,0.0,138.15,26,At Risk
C1227,P003,2023-10-01,149,11.51,27.06,164.55,27,At Risk
C1227,P003,2023-11-01,149,9.14,34.28,174.14,28,Churned
C1228,P001,2022-06-01,29,2.74,0.0,26.26,0,Active
C1228,P001,2022-07-01,29,3.45,0.0,25.55,1,Active
C1228,P001,2022-08-01,29,3.36,0.0,25.64,2,Active
C1228,P001,2022-09-01,29,2.75,0.0,26.25,3,Active
C1228,P001,2022-10-01,29,3.41,0.0,25.59,4,Active
C1228,P001,2022-11-01,29,2.66,0.0,26.34,5,Active
C1228,P001,2022-12-01,29,2.36,0.0,26.64,6,Active
C1228,P001,2023-01-01,29,4.2,0.0,24.8,7,Active
C1228,P001,2023-02-01,29,4.11,0.0,24.89,8,Active
C1228,P001,2023-03-01,29,2.49,0.0,26.51,9,Active
C1228,P001,2023-04-01,29,3.01,0.0,25.99,10,Active
C1228,P001,2023-05-01,29,2.44,0.0,26.56,11,Active
C1228,P001,2023-06-01,29,2.57,0.0,26.43,12,Active
C1228,P001,2023-07-01,29,2.68,0.0,26.32,13,Active
C1228,P001,2023-08-01,29,3.15,0.0,25.85,14,Active
C1228,P001,2023-09-01,29,3.18,0.0,25.82,15,Active
C1228,P001,2023-10-01,29,3.23,0.0,25.77,16,Active
C1228,P001,2023-11-01,29,3.15,0.0,25.85,17,Active
C1228,P001,2023-12-01,29,3.41,0.0,25.59,18,Active
C1228,P001,2024-01-01,29,4.21,0.0,24.79,19,Active
C1228,P001,2024-02-01,29,4.45,0.0,24.55,20,Active
C1228,P001,2024-03-01,29,3.08,0.0,25.92,21,Active
C1228,P001,2024-04-01,29,2.49,0.0,26.51,22,Active
C1228,P001,2024-05-01,29,3.2,0.0,25.8,23,Active
C1228,P001,2024-06-01,29,3.07,0.0,25.93,24,Active
C1229,P001,2024-05-01,29,1.69,0.0,27.31,0,Active
C1229,P001,2024-06-01,29,1.69,0.0,27.31,1,Active
C1230,P001,2023-08-01,29,2.02,0.0,26.98,0,Active
C1230,P001,2023-09-01,29,1.53,0.0,27.47,1,Active
C1230,P001,2023-10-01,29,2.03,0.0,26.97,2,Active
C1230,P001,2023-11-01,29,1.6,0.0,27.4,3,Active
C1230,P001,2023-12-01,29,1.72,0.0,27.28,4,Active
C1230,P001,2024-01-01,29,2.95,0.0,26.05,5,Active
C1230,P001,2024-02-01,29,2.46,0.0,26.54,6,Active
C1230,P001,2024-03-01,29,1.89,0.0,27.11,7,Active
C1230,P001,2024-04-01,29,1.8,0.0,27.2,8,Active
C1230,P001,2024-05-01,29,1.57,0.0,27.43,9,Active
C1230,P001,2024-06-01,29,1.63,0.0,27.37,10,Active
C1231,P002,2021-05-01,79,7.96,0.0,71.04,0,Active
C1231,P002,2021-06-01,79,6.94,0.0,72.06,1,Active
C1231,P002,2021-07-01,79,9.2,0.0,69.8,2,Active
C1231,P002,2021-08-01,79,8.84,0.0,70.16,3,Active
C1231,P002,2021-09-01,79,7.05,0.0,71.95,4,Active
C1231,P002,2021-10-01,79,9.39,0.0,69.61,5,Active
C1231,P002,2021-11-01,79,7.73,0.0,71.27,6,Active
C1231,P002,2021-12-01,79,7.62,32.42,103.8,7,Active
C1231,P002,2022-01-01,79,10.51,0.0,68.49,8,Active
C1231,P002,2022-02-01,79,11.8,0.0,67.2,9,Active
C1231,P002,2022-03-01,79,8.8,0.0,70.2,10,Active
C1231,P002,2022-04-01,79,8.94,0.0,70.06,11,Active
C1231,P002,2022-05-01,79,9.25,0.0,69.75,12,Active
C1231,P002,2022-06-01,79,9.19,0.0,69.81,13,Active
C1231,P002,2022-07-01,79,8.42,0.0,70.58,14,Active
C1231,P002,2022-08-01,79,8.83,0.0,70.17,15,Active
C1231,P002,2022-09-01,79,6.69,0.0,72.31,16,Active
C1231,P002,2022-10-01,79,7.92,0.0,71.08,17,Active
C1231,P002,2022-11-01,79,7.88,0.0,71.12,18,Active
C1231,P002,2022-12-01,79,6.95,0.0,72.05,19,Active
C1231,P002,2023-01-01,79,11.7,0.0,67.3,20,Active
C1231,P002,2023-02-01,79,11.59,0.0,67.41,21,Active
C1231,P002,2023-03-01,79,8.57,0.0,70.43,22,Active
C1231,P002,2023-04-01,79,6.64,0.0,72.36,23,Active
C1231,P002,2023-05-01,79,8.95,16.68,86.73,24,Active
C1231,P002,2023-06-01,79,6.55,0.0,72.45,25,Active
C1231,P002,2023-07-01,79,7.99,0.0,71.01,26,Active
C1231,P002,2023-08-01,79,7.65,0.0,71.35,27,Active
C1231,P002,2023-09-01,79,8.52,0.0,70.48,28,Active
C1231,P002,2023-10-01,79,7.25,0.0,71.75,29,Active
C1231,P002,2023-11-01,79,8.93,0.0,70.07,30,Active
C1231,P002,2023-12-01,79,8.24,0.0,70.76,31,Active
C1231,P002,2024-01-01,79,12.55,46.83,113.28,32,Active
C1231,P002,2024-02-01,79,13.27,0.0,65.73,33,Active
C1231,P002,2024-03-01,79,8.31,0.0,70.69,34,Active
C1231,P002,2024-04-01,79,7.7,0.0,71.3,35,Active
C1231,P002,2024-05-01,79,8.53,0.0,70.47,36,Active
C1231,P002,2024-06-01,79,8.61,0.0,70.39,37,Active
C1232,P004,2023-03-01,299,48.68,0.0,250.32,0,Active
C1232,P004,2023-04-01,299,40.69,79.3,337.61,1,Active
C1232,P004,2023-05-01,299,46.93,0.0,252.07,2,Active
C1232,P004,2023-06-01,299,42.7,92.25,348.55,3,Active
C1232,P004,2023-07-01,299,42.21,0.0,256.79,4,Active
C1232,P004,2023-08-01,299,41.65,0.0,257.35,5,Active
C1232,P004,2023-09-01,299,39.45,0.0,259.55,6,Active
C1232,P004,2023-10-01,299,45.15,0.0,253.85,7,Active
C1232,P004,2023-11-01,299,49.97,0.0,249.03,8,Active
C1232,P004,2023-12-01,299,43.46,0.0,255.54,9,Active
C1232,P004,2024-01-01,299,65.22,114.51,348.29,10,Active
C1232,P004,2024-02-01,299,64.37,0.0,234.63,11,Active
C1232,P004,2024-03-01,299,44.02,0.0,254.98,12,Active
C1232,P004,2024-04-01,299,49.39,0.0,249.61,13,Active
C1232,P004,2024-05-01,299,43.02,48.78,304.76,14,Active
C1232,P004,2024-06-01,299,44.69,0.0,254.31,15,Active
C1233,P002,2021-08-01,79,6.86,0.0,72.14,0,Active
C1233,P002,2021-09-01,79,9.29,0.0,69.71,1,Active
C1233,P002,2021-10-01,79,7.14,0.0,71.86,2,Active
C1233,P002,2021-11-01,79,8.24,0.0,70.76,3,Active
C1233,P002,2021-12-01,79,6.66,0.0,72.34,4,Active
C1233,P002,2022-01-01,79,11.0,0.0,68.0,5,Active
C1233,P002,2022-02-01,79,11.15,0.0,67.85,6,Active
C1233,P002,2022-03-01,79,6.62,0.0,72.38,7,Active
C1233,P002,2022-04-01,79,8.06,0.0,70.94,8,Active
C1233,P002,2022-05-01,79,7.93,0.0,71.07,9,Active
C1233,P002,2022-06-01,79,6.85,0.0,72.15,10,Active
C1233,P002,2022-07-01,79,8.21,0.0,70.79,11,Active
C1233,P002,2022-08-01,79,6.45,0.0,72.55,12,Active
C1233,P002,2022-09-01,79,9.13,0.0,69.87,13,Active
C1233,P002,2022-10-01,79,8.02,0.0,70.98,14,Active
C1233,P002,2022-11-01,79,6.94,0.0,72.06,15,Active
C1233,P002,2022-12-01,79,7.86,0.0,71.14,16,Active
C1233,P002,2023-01-01,79,12.87,0.0,66.13,17,Active
C1233,P002,2023-02-01,79,11.44,0.0,67.56,18,Active
C1233,P002,2023-03-01,79,7.21,0.0,71.79,19,Active
C1233,P002,2023-04-01,79,9.32,0.0,69.68,20,Active
C1233,P002,2023-05-01,79,7.67,0.0,71.33,21,Active
C1233,P002,2023-06-01,79,7.73,0.0,71.27,22,Active
C1233,P002,2023-07-01,79,6.72,0.0,72.28,23,Active
C1233,P002,2023-08-01,79,7.75,0.0,71.25,24,Active
C1233,P002,2023-09-01,79,9.22,0.0,69.78,25,Active
C1233,P002,2023-10-01,79,8.58,0.0,70.42,26,Active
C1233,P002,2023-11-01,79,9.22,0.0,69.78,27,Active
C1233,P002,2023-12-01,79,6.7,0.0,72.3,28,Active
C1233,P002,2024-01-01,79,13.08,0.0,65.92,29,Active
C1233,P002,2024-02-01,79,11.83,0.0,67.17,30,Active
C1233,P002,2024-03-01,79,6.59,0.0,72.41,31,Active
C1233,P002,2024-04-01,79,6.75,0.0,72.25,32,Active
C1233,P002,2024-05-01,79,7.2,0.0,71.8,33,Active
C1233,P002,2024-06-01,79,8.43,0.0,70.57,34,Active
C1234,P003,2024-03-01,149,40.04,0.0,108.96,0,At Risk
C1234,P003,2024-04-01,149,38.71,0.0,110.29,1,At Risk
C1234,P003,2024-05-01,149,34.71,53.53,167.82,2,Churned
C1235,P001,2022-12-01,29,1.11,0.0,27.89,0,Active
C1235,P001,2023-01-01,29,2.81,37.52,63.71,1,Active
C1235,P001,2023-02-01,29,3.07,14.02,39.95,2,Active
C1235,P001,2023-03-01,29,1.4,0.0,27.6,3,Active
C1235,P001,2023-04-01,29,0.8,0.0,28.2,4,Active
C1235,P001,2023-05-01,29,1.55,0.0,27.45,5,Active
C1235,P001,2023-06-01,29,1.68,0.0,27.32,6,Active
C1235,P001,2023-07-01,29,0.87,0.0,28.13,7,Active
C1235,P001,2023-08-01,29,1.59,0.0,27.41,8,Active
C1235,P001,2023-09-01,29,0.81,0.0,28.19,9,Active
C1235,P001,2023-10-01,29,1.14,0.0,27.86,10,Active
C1235,P001,2023-11-01,29,1.16,0.0,27.84,11,Active
C1235,P001,2023-12-01,29,1.32,0.0,27.68,12,Active
C1235,P001,2024-01-01,29,2.63,0.0,26.37,13,Active
C1235,P001,2024-02-01,29,2.28,0.0,26.72,14,Active
C1235,P001,2024-03-01,29,1.15,0.0,27.85,15,Active
C1235,P001,2024-04-01,29,1.4,37.52,65.12,16,Active
C1235,P001,2024-05-01,29,1.29,0.0,27.71,17,Active
C1235,P001,2024-06-01,29,0.85,0.0,28.15,18,Active
C1236,P001,2021-07-01,29,2.94,0.0,26.06,0,Active
C1236,P001,2021-08-01,29,3.34,0.0,25.66,1,Active
C1236,P001,2021-09-01,29,3.34,0.0,25.66,2,Active
C1236,P001,2021-10-01,29,2.89,0.0,26.11,3,Active
C1236,P001,2021-11-01,29,3.01,0.0,25.99,4,Active
C1236,P001,2021-12-01,29,2.66,0.0,26.34,5,Active
C1236,P001,2022-01-01,29,4.89,0.0,24.11,6,Active
C1236,P001,2022-02-01,29,4.66,0.0,24.34,7,Active
C1236,P001,2022-03-01,29,2.84,0.0,26.16,8,Active
C1236,P001,2022-04-01,29,2.81,0.0,26.19,9,Active
C1236,P001,2022-05-01,29,3.43,0.0,25.57,10,Active
C1236,P001,2022-06-01,29,2.72,0.0,26.28,11,Active
C1236,P001,2022-07-01,29,2.47,0.0,26.53,12,Active
C1236,P001,2022-08-01,29,3.29,0.0,25.71,13,Active
C1236,P001,2022-09-01,29,3.02,0.0,25.98,14,Active
C1236,P001,2022-10-01,29,2.35,0.0,26.65,15,Active
C1236,P001,2022-11-01,29,2.57,0.0,26.43,16,Active
C1236,P001,2022-12-01,29,2.79,0.0,26.21,17,Active
C1236,P001,2023-01-01,29,4.14,0.0,24.86,18,Active
C1236,P001,2023-02-01,29,4.25,0.0,24.75,19,Active
C1236,P001,2023-03-01,29,2.81,0.0,26.19,20,Active
C1236,P001,2023-04-01,29,2.38,0.0,26.62,21,Active
C1236,P001,2023-05-01,29,2.57,0.0,26.43,22,Active
C1236,P001,2023-06-01,29,2.37,0.0,26.63,23,Active
C1236,P001,2023-07-01,29,2.58,0.0,26.42,24,Active
C1236,P001,2023-08-01,29,2.94,0.0,26.06,25,Active
C1236,P001,2023-09-01,29,2.45,0.0,26.55,26,Active
C1236,P001,2023-10-01,29,3.03,0.0,25.97,27,Active
C1236,P001,2023-11-01,29,2.95,0.0,26.05,28,Active
C1236,P001,2023-12-01,29,2.34,0.0,26.66,29,Active
C1236,P001,2024-01-01,29,4.68,0.0,24.32,30,Active
C1236,P001,2024-02-01,29,4.18,0.0,24.82,31,Active
C1236,P001,2024-03-01,29,2.39,18.42,45.03,32,Active
C1236,P001,2024-04-01,29,2.94,0.0,26.06,33,Active
C1236,P001,2024-05-01,29,3.29,0.0,25.71,34,Active
C1236,P001,2024-06-01,29,3.15,0.0,25.85,35,Active
C1237,P002,2022-10-01,79,6.04,0.0,72.96,0,Active
C1237,P002,2022-11-01,79,6.84,0.0,72.16,1,Active
C1237,P002,2022-12-01,79,6.32,43.82,116.5,2,Active
C1237,P002,2023-01-01,79,11.87,0.0,67.13,3,Active
C1237,P002,2023-02-01,79,11.06,0.0,67.94,4,Active
C1237,P002,2023-03-01,79,5.66,0.0,73.34,5,Active
C1237,P002,2023-04-01,79,5.61,0.0,73.39,6,Active
C1237,P002,2023-05-01,79,7.7,40.0,111.3,7,Active
C1237,P002,2023-06-01,79,8.1,0.0,70.9,8,Active
C1237,P002,2023-07-01,79,6.8,0.0,72.2,9,Active
C1237,P002,2023-08-01,79,8.3,0.0,70.7,10,Active
C1237,P002,2023-09-01,79,5.77,0.0,73.23,11,Active
C1237,P002,2023-10-01,79,7.75,0.0,71.25,12,Active
C1237,P002,2023-11-01,79,5.59,0.0,73.41,13,Active
C1237,P002,2023-12-01,79,7.24,0.0,71.76,14,Active
C1237,P002,2024-01-01,79,9.78,0.0,69.22,15,Active
C1237,P002,2024-02-01,79,10.72,0.0,68.28,16,Active
C1237,P002,2024-03-01,79,8.25,0.0,70.75,17,Active
C1237,P002,2024-04-01,79,6.87,0.0,72.13,18,Active
C1237,P002,2024-05-01,79,6.48,0.0,72.52,19,Active
C1237,P002,2024-06-01,79,5.84,0.0,73.16,20,Active
C1238,P002,2022-10-01,79,12.09,0.0,66.91,0,Active
C1238,P002,2022-11-01,79,11.63,0.0,67.37,1,Active
C1238,P002,2022-12-01,79,11.55,0.0,67.45,2,Active
C1238,P002,2023-01-01,79,15.12,0.0,63.88,3,Active
C1238,P002,2023-02-01,79,15.82,0.0,63.18,4,Active
C1238,P002,2023-03-01,79,13.41,0.0,65.59,5,Active
C1238,P002,2023-04-01,79,13.28,0.0,65.72,6,Active
C1238,P002,2023-05-01,79,12.53,0.0,66.47,7,Active
C1238,P002,2023-06-01,79,12.1,40.85,107.75,8,Active
C1238,P002,2023-07-01,79,11.68,0.0,67.32,9,Active
C1238,P002,2023-08-01,79,10.61,0.0,68.39,10,Active
C1238,P002,2023-09-01,79,10.72,0.0,68.28,11,Active
C1238,P002,2023-10-01,79,10.53,0.0,68.47,12,Active
C1238,P002,2023-11-01,79,10.93,0.0,68.07,13,Active
C1238,P002,2023-12-01,79,12.15,0.0,66.85,14,Active
C1238,P002,2024-01-01,79,15.49,0.0,63.51,15,Active
C1238,P002,2024-02-01,79,15.87,0.0,63.13,16,Active
C1238,P002,2024-03-01,79,12.67,29.74,96.07,17,Active
C1238,P002,2024-04-01,79,11.57,0.0,67.43,18,Active
C1238,P002,2024-05-01,79,12.91,37.56,103.65,19,Active
C1238,P002,2024-06-01,79,12.16,0.0,66.84,20,Active
C1239,P001,2022-11-01,29,2.34,0.0,26.66,0,Active
C1239,P001,2022-12-01,29,2.27,0.0,26.73,1,Active
C1239,P001,2023-01-01,29,4.13,0.0,24.87,2,Active
C1239,P001,2023-02-01,29,4.05,0.0,24.95,3,Active
C1239,P001,2023-03-01,29,2.61,0.0,26.39,4,Active
C1239,P001,2023-04-01,29,3.14,0.0,25.86,5,Active
C1239,P001,2023-05-01,29,2.3,0.0,26.7,6,Active
C1239,P001,2023-06-01,29,2.57,0.0,26.43,7,Active
C1239,P001,2023-07-01,29,2.59,0.0,26.41,8,Active
C1239,P001,2023-08-01,29,2.67,0.0,26.33,9,Active
C1239,P001,2023-09-01,29,2.89,0.0,26.11,10,Active
C1239,P001,2023-10-01,29,2.88,0.0,26.12,11,Active
C1239,P001,2023-11-01,29,3.1,0.0,25.9,12,Active
C1239,P001,2023-12-01,29,2.52,0.0,26.48,13,Active
C1239,P001,2024-01-01,29,3.57,0.0,25.43,14,Active
C1239,P001,2024-02-01,29,3.63,0.0,25.37,15,Active
C1239,P001,2024-03-01,29,2.05,0.0,26.95,16,Active
C1239,P001,2024-04-01,29,2.63,0.0,26.37,17,Active
C1239,P001,2024-05-01,29,2.17,0.0,26.83,18,Active
C1239,P001,2024-06-01,29,2.26,0.0,26.74,19,Active
C1240,P001,2021-07-01,29,1.88,0.0,27.12,0,Active
C1240,P001,2021-08-01,29,1.0,0.0,28.0,1,Active
C1240,P001,2021-09-01,29,1.9,0.0,27.1,2,Active
C1240,P001,2021-10-01,29,1.44,0.0,27.56,3,Active
C1240,P001,2021-11-01,29,1.6,0.0,27.4,4,Active
C1240,P001,2021-12-01,29,1.48,0.0,27.52,5,Active
C1240,P001,2022-01-01,29,2.48,0.0,26.52,6,Active
C1240,P001,2022-02-01,29,3.33,0.0,25.67,7,Active
C1240,P001,2022-03-01,29,1.36,0.0,27.64,8,Active
C1240,P001,2022-04-01,29,0.88,0.0,28.12,9,Active
C1240,P001,2022-05-01,29,1.01,0.0,27.99,10,Active
C1240,P001,2022-06-01,29,2.03,0.0,26.97,11,Active
C1240,P001,2022-07-01,29,1.71,0.0,27.29,12,Active
C1240,P001,2022-08-01,29,1.89,0.0,27.11,13,Active
C1240,P001,2022-09-01,29,1.18,0.0,27.82,14,Active
C1240,P001,2022-10-01,29,1.24,0.0,27.76,15,Active
C1240,P001,2022-11-01,29,1.9,0.0,27.1,16,Active
C1240,P001,2022-12-01,29,1.52,0.0,27.48,17,Active
C1240,P001,2023-01-01,29,2.51,0.0,26.49,18,Active
C1240,P001,2023-02-01,29,2.66,0.0,26.34,19,Active
C1240,P001,2023-03-01,29,1.66,0.0,27.34,20,Active
C1240,P001,2023-04-01,29,1.8,0.0,27.2,21,Active
C1240,P001,2023-05-01,29,1.97,0.0,27.03,22,Active
C1240,P001,2023-06-01,29,1.3,0.0,27.7,23,Active
C1240,P001,2023-07-01,29,1.57,0.0,27.43,24,Active
C1240,P001,2023-08-01,29,1.42,0.0,27.58,25,Active
C1240,P001,2023-09-01,29,1.11,0.0,27.89,26,Active
C1240,P001,2023-10-01,29,1.25,0.0,27.75,27,Active
C1240,P001,2023-11-01,29,1.74,0.0,27.26,28,Active
C1240,P001,2023-12-01,29,2.03,0.0,26.97,29,Active
C1240,P001,2024-01-01,29,3.4,0.0,25.6,30,Active
C1240,P001,2024-02-01,29,2.51,0.0,26.49,31,Active
C1240,P001,2024-03-01,29,1.7,0.0,27.3,32,Active
C1240,P001,2024-04-01,29,1.42,0.0,27.58,33,Active
C1240,P001,2024-05-01,29,1.24,0.0,27.76,34,Active
C1240,P001,2024-06-01,29,1.08,0.0,27.92,35,Active
C1241,P004,2022-09-01,299,50.48,0.0,248.52,0,At Risk
C1241,P004,2022-10-01,299,44.92,0.0,254.08,1,Churned
C1242,P002,2022-03-01,79,6.95,0.0,72.05,0,Active
C1242,P002,2022-04-01,79,6.62,0.0,72.38,1,Active
C1242,P002,2022-05-01,79,7.77,0.0,71.23,2,Active
C1242,P002,2022-06-01,79,6.62,0.0,72.38,3,Active
C1242,P002,2022-07-01,79,8.29,0.0,70.71,4,Active
C1242,P002,2022-08-01,79,8.2,0.0,70.8,5,Active
C1242,P002,2022-09-01,79,6.53,0.0,72.47,6,Active
C1242,P002,2022-10-01,79,8.33,0.0,70.67,7,Active
C1242,P002,2022-11-01,79,9.11,0.0,69.89,8,Active
C1242,P002,2022-12-01,79,7.41,0.0,71.59,9,Active
C1242,P002,2023-01-01,79,10.31,0.0,68.69,10,Active
C1242,P002,2023-02-01,79,10.88,0.0,68.12,11,Active
C1242,P002,2023-03-01,79,7.22,0.0,71.78,12,Active
C1242,P002,2023-04-01,79,9.2,0.0,69.8,13,Active
C1242,P002,2023-05-01,79,7.67,0.0,71.33,14,Active
C1242,P002,2023-06-01,79,8.62,0.0,70.38,15,Active
C1242,P002,2023-07-01,79,7.48,0.0,71.52,16,Active
C1242,P002,2023-08-01,79,8.74,0.0,70.26,17,Active
C1242,P002,2023-09-01,79,9.27,0.0,69.73,18,Active
C1242,P002,2023-10-01,79,8.09,0.0,70.91,19,Active
C1242,P002,2023-11-01,79,8.35,0.0,70.65,20,Active
C1242,P002,2023-12-01,79,6.96,0.0,72.04,21,Active
C1242,P002,2024-01-01,79,12.14,0.0,66.86,22,Active
C1242,P002,2024-02-01,79,10.6,0.0,68.4,23,Active
C1242,P002,2024-03-01,79,7.0,0.0,72.0,24,Active
C1242,P002,2024-04-01,79,6.88,0.0,72.12,25,Active
C1242,P002,2024-05-01,79,8.1,0.0,70.9,26,Active
C1242,P002,2024-06-01,79,6.72,0.0,72.28,27,Active
C1243,P003,2023-03-01,149,26.95,0.0,122.05,0,Active
C1243,P003,2023-04-01,149,26.12,0.0,122.88,1,Active
C1243,P003,2023-05-01,149,28.93,0.0,120.07,2,Active
C1243,P003,2023-06-01,149,29.6,0.0,119.4,3,Active
C1243,P003,2023-07-01,149,27.51,0.0,121.49,4,Active
C1243,P003,2023-08-01,149,25.09,43.18,167.09,5,Active
C1243,P003,2023-09-01,149,25.13,0.0,123.87,6,Active
C1243,P003,2023-10-01,149,27.5,67.55,189.05,7,Active
C1243,P003,2023-11-01,149,23.84,116.98,242.14,8,Active
C1243,P003,2023-12-01,149,24.66,0.0,124.34,9,Active
C1243,P003,2024-01-01,149,33.83,0.0,115.17,10,Active
C1243,P003,2024-02-01,149,33.09,0.0,115.91,11,Active
C1243,P003,2024-03-01,149,25.28,0.0,123.72,12,Active
C1243,P003,2024-04-01,149,28.45,0.0,120.55,13,Active
C1243,P003,2024-05-01,149,25.96,0.0,123.04,14,Active
C1243,P003,2024-06-01,149,25.73,80.54,203.81,15,Active
C1244,P003,2023-10-01,149,25.11,83.38,207.27,0,Active
C1244,P003,2023-11-01,149,25.5,63.72,187.22,1,Active
C1244,P003,2023-12-01,149,26.47,0.0,122.53,2,Active
C1244,P003,2024-01-01,149,32.78,109.98,226.2,3,Active
C1244,P003,2024-02-01,149,35.18,106.61,220.43,4,Active
C1244,P003,2024-03-01,149,28.94,0.0,120.06,5,Active
